Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
20,0.9982913604084127,0.0050729206437286475,0.34408301935064295,0.34493920692671437,25.158806725027073,0.8269414065345642
21,0.9969676814754415,0.005012622882238028,0.38010008873306844,0.3824356011747783,25.11155678713537,0.8296198777614101
22,0.9951664467316489,0.004961059045607186,0.4160857726077575,0.4187604442623611,24.791938057769798,0.8308977715430721
23,1.0038137419990207,0.005156821446063682,0.23593056073224875,0.2415785223696769,24.957325997049594,0.8356486039776956
24,0.9997185593402927,0.004872947620295937,0.1926034340105838,0.19329337514306644,25.98355456827861,0.8415004130332701
25,0.9956518072479024,0.005129155975319479,0.20532594435414564,0.20173787956564743,24.981938221343604,0.828742838674976
26,1.001985399508625,0.005147241748444809,0.21240509506431096,0.21434167860770797,26.07834924891208,0.837260369331606
27,1.0068100115494971,0.0049990037894034,0.18784229939045485,0.1932116178986438,24.859859417896317,0.8286097645759583
28,0.9970753597342745,0.005026834284619678,0.15584524947144787,0.1545289029713093,25.76562386758097,0.841238550601467
29,0.9988839066888431,0.004761228880671683,0.1847601725072173,0.18645560832981117,24.662192926966334,0.8317119258065377
30,1.0006609453437376,0.005178580442086884,0.26378803862754724,0.2629261175145661,25.903186717975643,0.8422156726160357
31,1.003987941270626,0.004521209619299095,0.3792860541403134,0.3833451099090033,25.696210852863153,0.8402481915489319
32,1.0103699431181592,0.004190487224643491,0.5444762704633541,0.5537294217336421,25.856863954366286,0.8440010115023582
33,1.0057642644574785,0.0039834522659610875,0.6399307571026436,0.6481870686700062,25.53575085609191,0.8488122916990711
34,1.0042458236589034,0.0041591767337793555,0.6465418271368779,0.6515991230788023,25.706509505436692,0.8412774378253568
35,1.006211271162874,0.004116929653295559,0.7197042067774894,0.7262189804393059,26.401842662914305,0.8459103953453803
36,1.0169081327008649,0.004139760930840845,0.6365995670893526,0.6537686196800225,25.155674882633235,0.843723992186208
37,1.0085056702791317,0.004214057729945237,0.5686202874591281,0.5775395227349027,25.09076204800578,0.8408682480935128
38,1.0028219732554597,0.00470139396369444,0.5110071821076894,0.516906673820127,23.4094165732597,0.8414358910053007
39,1.007687171654094,0.004403182775203474,0.4171321640456243,0.4255172122512029,24.85583584329676,0.8361153881396016
40,1.0025525475227717,0.004159258600185067,0.4369394753994097,0.44552395567762354,25.591929359968468,0.8492257345107294
41,1.0093117281462822,0.004246292753561416,0.4523720274996991,0.46230608474327217,25.46807805450371,0.8449726662328166
42,1.0039051551428206,0.004253196991558783,0.4911509200811174,0.49624291569233364,25.688255569306705,0.8481493726853402
43,1.0039942084097586,0.004115313703927376,0.4763292054034511,0.48323566974111676,26.418257940783796,0.8499092757701874
44,1.000199928096863,0.004114765429642062,0.5013840304403993,0.5059707839363723,25.81243293633542,0.8499462854477667
45,1.0077597877327502,0.004043063199651807,0.5345961990254539,0.5425384377435394,26.048194885670632,0.8425337335755748
46,1.0093236215817323,0.003918979776391257,0.5590655209757023,0.5688058641056662,26.606232860238883,0.8576993230850466
47,1.0062715582622552,0.003628412812478834,0.5902171078157128,0.5991580333437966,26.4507414748443,0.8570472674985086
48,1.002300218504025,0.0036719221491549074,0.660746570898822,0.6677064836184466,26.37726825104538,0.8542375920280334
49,1.0020977984234785,0.003887230434595132,0.6523319108084918,0.6555214367694124,26.362779303703682,0.8477832521161726
50,0.9980784590925792,0.004152586499107993,0.5757282166903505,0.5814744745474889,25.9807398707079,0.8491238230659116
51,1.0066742232518864,0.003970569488530247,0.4317763595048169,0.43590463712506283,26.001855021730073,0.8549738593639866
52,1.0109305165223743,0.003953848611555151,0.4126494686888035,0.4271405778712496,26.32740468848511,0.8555873170975716
53,0.997155767302373,0.003947646627890963,0.36338191521242064,0.36505346253633714,25.96357390692439,0.8586768248388844
54,1.0049413471272877,0.004232474646298007,0.20495463544146247,0.21077598230656194,25.81615840229052,0.85772680851721
55,1.001028285850294,0.004276682890600003,0.14845235152161768,0.15230948278947484,25.899455468587668,0.8560226146251925
56,1.0028803223281275,0.004427735247995077,0.092211632905586,0.09634724323731496,25.61118751364216,0.8501323144282064
57,1.002586975547743,0.004280203302371799,0.08188907973939355,0.08425816768184902,26.33911393550906,0.8573831819718883
58,1.003714523459797,0.00420085953976478,0.09664874362658944,0.09932549516749191,26.718285004289093,0.8570206915178606
59,1.0020094354133573,0.003944327658787038,0.15754243710268212,0.16091523113148826,26.879637451367348,0.8606773326473851
60,0.9993626609086353,0.003987055339453243,0.17349920326964938,0.17433904279902485,26.683571616488997,0.8626693054553001
61,1.0046177520246666,0.0038765422429289016,0.1765611425559646,0.1824886713803929,26.92915171379277,0.8632021652114007
62,0.9976403129387411,0.0038737096593201904,0.203197218079654,0.20398868806162584,26.71499482235502,0.8555906943736538
63,1.002192526976126,0.004044978962531139,0.19953422513744817,0.20383904407253672,26.82567195840293,0.8601596316983623
64,0.996590944771669,0.004038617609090313,0.1623611708145957,0.15934310138278632,26.359200072343416,0.860162026459171
65,0.9995261125021074,0.003935984389330671,0.18483206019376075,0.19120169821745142,26.78721997973659,0.8609317137349036
66,0.9992707396126812,0.004037414632450693,0.19483549577098602,0.19427172705624005,25.910359238954314,0.8552053849543294
67,1.000904349164037,0.004002938517273958,0.1805072023814423,0.18191884442142153,26.468471518447984,0.8632014778352552
68,0.9990894224425033,0.0038785132013911504,0.2456735710373757,0.24472402597471526,26.724876212800204,0.8638109997395547
69,1.0073587246909272,0.00383189759977686,0.29146327379550235,0.3034992611843459,26.544864953257058,0.8575410006507751
70,0.9990649091698501,0.0040479151794118005,0.2649774174284744,0.2726922181973156,26.83795112890497,0.864197427226651
71,1.0103039957005746,0.0037859619034492373,0.38502376027013824,0.39531469743164754,26.090512250228116,0.8512485556064113
72,0.9991063746828536,0.003789980381018982,0.45487649442888434,0.4568067732286156,25.60755741856525,0.8531006036266204
73,1.0062858819536937,0.0036985998084222965,0.5223198054841025,0.5309743780380684,26.587813168826905,0.8614228396646438
74,1.003599097764821,0.0035481078932534504,0.5234937985508121,0.5302220524578145,26.9363008477617,0.8626966572576954
75,1.0179459158055824,0.0035816384255488005,0.4583393363207446,0.47673127922965075,26.563414679137153,0.8604131965867935
76,1.0093822479248047,0.004011038061976101,0.38950621901297294,0.3973840241546835,26.661963470472436,0.8644057704556373
77,0.9993476074716393,0.0035919266562570527,0.45045560133956103,0.4550350236765317,26.901937809258133,0.86571840028609
78,1.0123461352218397,0.0035301788761060706,0.4533985183638117,0.46335861299150455,27.06528649297416,0.8683882634485921
79,1.0087228115392601,0.0036801963788312083,0.37149765922995626,0.3853272058713256,27.020927534800386,0.8671676997215517
80,1.0032034298191088,0.003592023660179198,0.37175969406630666,0.38189772018235596,26.810104803317984,0.868653537765626
81,1.001409097537332,0.0034353548823835085,0.4623025814975253,0.46947442821806706,26.290398649969436,0.8642168352680821
82,1.0029423671541529,0.0035881999874270236,0.5186414984540013,0.523532142462947,25.776170950493036,0.8580809927755787
83,1.0016058148386642,0.0036257576572236903,0.5176917718970553,0.5227301702208532,27.023702861676988,0.8661447773056645
84,1.0027400254141723,0.0036229286326272935,0.5045489857797631,0.5103327536147721,26.429818276126085,0.8623510233817562
85,1.0037471570824261,0.003452384253326913,0.5485705529486401,0.5518004933002265,27.003214382282277,0.8652439511591389
86,1.007139909830034,0.003489316223215773,0.5534278057774368,0.5606210502469954,26.55171450307232,0.8657429218292236
87,1.0048670696554074,0.0034323710542278345,0.5459969404650287,0.5540684124028588,26.96319426372792,0.8606853811971603
88,1.0037728268868777,0.0033475572926689764,0.5201725234490681,0.52878427834566,26.894474985431852,0.8663154167513694
89,1.0021672847540593,0.00336793780522562,0.5193752406010751,0.5224496691967904,27.243561340826112,0.8699741642321309
90,1.0077928947956565,0.0032637047470246215,0.5335372864722356,0.5455207905913716,27.056251338602685,0.8714684507539195
91,0.9994506012193879,0.003451291029071991,0.5147654378085081,0.5157104208866401,27.07290616759185,0.8669993819728974
92,1.0042991539461743,0.0033938830027162685,0.49735012063997086,0.5047990120317081,27.052879987051274,0.8694189536956048
93,1.0035359447594743,0.003460504500674729,0.47952242101395864,0.4842881432411826,26.387642966273862,0.8640987344326512
94,0.9980275892086148,0.003257540293669831,0.5479801055690803,0.5500549792394188,27.176820299404078,0.8711764110672858
95,0.9997137577960455,0.00333796368284899,0.5848065989949506,0.585196447393667,27.0959838147602,0.8667695406944521
96,1.0075838204907819,0.003252937818586309,0.6371925240739158,0.6485587148292725,26.497452296913274,0.8650274545915665
97,1.0095369421469773,0.0034806591080035598,0.6332655122316213,0.6475861398428546,26.52976594252342,0.863549659329076
98,1.0087808554234083,0.0031950138316457414,0.6121519298184056,0.6211231575942103,27.142357973087897,0.870252053583822
99,1.0033056851698687,0.0031630825421350775,0.607178828542188,0.6134462433527966,27.054923218395672,0.86853021287149
100,1.003193340445881,0.0033107517197568928,0.5725773446600244,0.5793332284513798,26.86483662246731,0.8663721459527169
