Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
43,1.0055632659185176,0.004680911630544669,0.26712729428245463,0.27575853784118287,24.622913160411738,0.8492281677261475
44,0.9924472590057529,0.004617593453521985,0.23120643804886462,0.22607335080711946,25.363521534541906,0.8563367695577683
45,0.9977376497120912,0.004692982861113702,0.1176325194504467,0.11600851895866496,25.595930254897485,0.8593461167427802
46,0.9977228406912921,0.004631831692589757,0.14617001368122662,0.14782226048509456,25.39015917078689,0.8580874195021968
47,0.9935343954463357,0.004516445506672613,0.20920992200117713,0.20638599171770117,25.6362091387685,0.8594756943564261
48,1.0078812929953407,0.004566675911633462,0.19661406072674323,0.20798896884716522,24.575349013258393,0.8491396692491346
49,1.0016678482532926,0.0046607678563716365,0.24245398443188926,0.24512775657650412,24.786957981690342,0.8553619875061896
50,1.0028463277770066,0.004717727289190939,0.2555860081423847,0.2609525025952425,24.868384898529886,0.8558567397056087
51,1.0041227084870648,0.004776612796612542,0.36025996462426224,0.367840377618878,25.45733854414857,0.8591415603314677
52,1.0041225005342613,0.004707975329653769,0.392681920597411,0.3982070502116016,25.199818846311842,0.8564339318583089
53,1.0054911680234295,0.004609636899385724,0.39452362984073874,0.3988086671725194,25.492035176696003,0.8589154097341722
54,1.007786423419059,0.004239604343143511,0.43366421824146995,0.4455457923673458,24.841358111750242,0.8543136360183838
55,1.0083251944738951,0.004386461084046777,0.3981121757788416,0.40617347182913327,25.304890701286485,0.8586307292984378
56,1.007049897368848,0.004341415538040396,0.43228964883094373,0.4411015210678189,25.579795226538344,0.8572597292161757
57,1.0132893476757956,0.004247751487510234,0.39185231863019304,0.4075162313341139,25.57513186184019,0.8600148875867167
58,1.005274807568225,0.004414965209525446,0.3723889983135573,0.37952227233672714,24.719723058802053,0.8526188913852938
59,1.000429466592342,0.004241378788810591,0.40007802398206926,0.40222132301500413,25.58325841079325,0.8601695174171079
60,1.0003709361050028,0.004151487034245436,0.44123508889337576,0.44760091877471947,25.414748020372315,0.8586820517816851
61,1.003146406697675,0.004571937358393297,0.38856235043023807,0.39520694874061185,24.777772106836686,0.8493332612899042
62,1.0033012962405,0.004269481901550468,0.3927425759399139,0.4019401271695658,24.902972795102944,0.8531582345885615
63,1.0062210869810353,0.004359930745000061,0.3489960462306083,0.35768592906974833,25.284226633797218,0.8618283992813479
64,1.0001848514655394,0.004252436872694445,0.36386878282919805,0.37003521948973195,25.33914017157432,0.859914977704325
65,1.0049546775495168,0.004299865403641363,0.32475824599699155,0.3313731570012423,25.447971760273767,0.859799063013446
66,0.9955709111127913,0.0042685428974305745,0.32131099807080266,0.32320617084936276,25.26636317117516,0.8546361125284626
67,0.9971997284613224,0.004016300370603242,0.3533214016461733,0.3540158665084669,25.693395417366837,0.863000234288554
68,1.0072818480743857,0.00395461792173569,0.43899888694551725,0.4449000592382487,25.887642908808193,0.8615327910069497
69,1.0035292589016929,0.0038934944554970983,0.5049766239213391,0.5143692412762799,25.528018454587137,0.8629377080548194
70,1.0053940376636712,0.003990658259107163,0.49886922011498563,0.508321887822631,25.641938055082043,0.8645229070417343
71,1.007104905502985,0.004223302176316748,0.5176853059873131,0.5273017997945512,24.93277866561916,0.8561484534894267
72,1.0086193687663159,0.004169101483716844,0.5322289095854823,0.5418998355963139,25.50517111193351,0.8567264378070831
73,1.0002537523118493,0.004013707430474294,0.5283502020266899,0.5336266792149599,25.722182108909895,0.859163761138916
74,1.0053989138862223,0.0042930473988164195,0.3490380300333324,0.3533053509592479,25.90427252362316,0.865482033260407
75,0.9974859705591245,0.004002488453359155,0.4103425370723354,0.41252061809584806,25.618226331306865,0.8637837094645346
76,1.0036252389926519,0.0037702311046806333,0.4681369257843717,0.4753678590988115,25.78302283599184,0.8646633653871475
77,1.006973788872003,0.003945612205144346,0.48942195331530175,0.4996085524399792,25.23161962203912,0.859895461028622
78,0.9982393395125813,0.004024697183229142,0.4626542348630282,0.4625154041012588,25.58935214115879,0.8620232468651187
79,1.0052600858048042,0.004063913817596245,0.47213979865542927,0.4749408633127238,25.787116616865752,0.8626956939697266
80,0.9994908953923152,0.004061032695743858,0.4784393768064273,0.4791978296698573,24.85942566953873,0.86036424963705
81,1.0007992604961378,0.0038924161659906935,0.4735754995821633,0.4810693123355468,25.675510216112567,0.8676541687980774
82,1.0020806841412933,0.003869294708068893,0.4324203602777245,0.4359946630410817,25.921511307228403,0.865282614384928
83,0.9993241655964566,0.0037991342342932207,0.4154260280614226,0.4164138230116157,25.54625704384966,0.8595472862643581
84,0.9994240757194036,0.0038954959871315416,0.4048464111685222,0.40680175958630876,25.81415604016282,0.8651399766245196
85,1.0014138180341237,0.003866509311747068,0.41218484690013146,0.4185936046251737,25.983059955462544,0.868198795664695
86,0.9968380804902618,0.0038343619817298963,0.3796583247949052,0.37921407582604877,25.01976930644114,0.8622665539864571
87,0.9983999092241322,0.0037971068493348487,0.44379619146072746,0.4448025194216496,25.727918960046154,0.8611128743617765
88,1.0008103555053447,0.0038366193480073134,0.43578647725940917,0.4402711241243147,25.478363509759884,0.8643165672979047
89,0.9968969794330275,0.004226630568530872,0.38766234086118206,0.38999426853200314,25.315090874607748,0.860903573613013
90,1.0042894252792385,0.003908333568672051,0.3650003256855113,0.3736885549601761,25.85735113147672,0.8600445582020667
91,1.0019505951729397,0.00387549422928468,0.32233929533249334,0.32563752962984577,25.963415108544872,0.870541395679597
92,1.0001958622427147,0.00376782047239697,0.32769875290769607,0.33306182813453333,25.93915866906583,0.8685230305117946
93,1.0040438905530813,0.00371809035725394,0.3300747332674843,0.33561166924551356,25.99988222455426,0.871252711742155
94,1.0033820436028424,0.003687773563734066,0.38791615245921846,0.39653610978822884,26.071252921040905,0.86891149128637
95,1.0013982675379127,0.0037157720505099873,0.4102643957280306,0.415139976427795,25.93246304352897,0.8659509766486383
96,1.0063722107098343,0.003731219678078898,0.42452529401834377,0.43191077379063636,25.54640006902396,0.8646133109446494
97,1.001294265128838,0.003728418031297724,0.4673554649972958,0.47317454229479694,25.80822169716808,0.8669764111118932
98,0.9975168677386915,0.0036887553502255696,0.5197408291663003,0.5169382008291841,25.806073293429993,0.8581839828721939
99,1.0023075406931388,0.003538835019151865,0.6207218830965506,0.6241661242789067,25.894244885066847,0.8672516422887002
100,1.001229297339863,0.0032337343383278573,0.9157222846949196,0.9168876888278543,25.914582988041325,0.8655351035056575
